200,15000,100,150,ocean
"[45591.63168381408, 45921.31744895305, 46973.65837781411, 44799.314368603424, 47849.646835858686, 44176.65214777401, 47535.360901593296, 34850.359638129936, 41157.18868491094, 38754.05289076239, 39717.76857685822, 36427.841688641834, 33139.38708199904, 34725.35103258842, 36091.70210676676, 40915.47549004783, 43267.390510418736, 38646.70143496158, 40962.47089641696, 37694.516262014076, 36379.01376547054, 35747.8217716831, 35927.34170819303, 35213.4317820436, 24345.17200584147, 28148.741427754463, 38550.272155651626, 28146.561538486672, 26444.33891088268, 26252.289838722852, 26516.957993842276, 29015.856246509564, 32259.52395347459, 30217.796079530908, 19851.025223823282, 26333.219898381773, 22271.64064786751, 24342.82200302012, 37260.42616851848, 33424.315284218996, 36668.2293386672, 32961.977488428056, 29081.597721057675, 29580.89219961577, 22264.949410811, 20950.935613470207, 25266.20107896408, 31208.984567296924, 25509.271668996415, 16973.896330558546, 15397.387568349444, 9732.743611957376, 9885.708291349492, 18453.10040087901, 19135.97063081502, 30331.18750330104, 34964.18093976272, 34778.54828107496, 28318.717834989813, 29650.62676827615, 28787.589617507445, 27014.691614815332, 24386.340476547277, 21260.33853990583, 19602.995566163565, 22747.114119967813, 20276.597313814036, 20024.88753080584, 23722.65890864248, 22783.35055820163, 23752.04983676604, 17921.674060144334, 17603.709078293185, 14828.26580626014, 13048.270415476705, 13541.040685946562, 12283.166370010566, 13084.2891550065, 12701.242334596616, 12602.160534908162, 12520.987555161197, 15793.748826759707, 16065.194961048928, 16272.402764230617, 16358.70264609439, 16916.783756534678, 12550.791700942362, 13130.824553529601, 17188.064013441304, 17287.100196800107, 17832.713053353873, 19898.298574599088, 18584.80695514287, 17798.986900341526, 17695.843216914327, 16929.35149590366, 19169.12922346107, 18523.807371636103, 16642.987562011178, 16498.882267567344, 16335.999723964378]","[57389.427710603086, 58110.53417070269, 65590.89651316842, 61840.6764512674, 61402.989429322, 64723.771474704634, 65250.44553870513, 56291.41508073232, 61764.71801796045, 62241.52628620995, 65353.473020338, 58534.907389960965, 58887.5306252551, 58646.87701867154, 56404.6621895748, 62137.934408621186, 70552.90822515493, 63795.168308006025, 63140.293406371005, 64838.17782115823, 70191.43134015158, 71202.36777045389, 72594.18831261559, 73998.50171827427, 59140.1464165936, 62852.863416815504, 93352.38827842727, 83739.7619777931, 75143.93003109095, 77846.71893646955, 73091.34421103746, 76350.4952556434, 84640.01619925679, 82297.45301551317, 65655.40903784217, 76298.1344852494, 72429.62624158207, 72821.23661747317, 89979.04619897087, 84886.05635927849, 89708.8626063361, 86034.46950664015, 71526.51242384795, 57146.907906147615, 55612.46829741102, 53583.72230864122, 56755.9908637998, 67155.79909648349, 68375.84604870282, 62600.04395355773, 59326.460195173124, 57197.92990300916, 58859.49553446959, 60753.51214052026, 60088.36382498896, 68996.56695437492, 63003.73595312095, 64969.84236419592, 64673.62284477162, 64908.01477776988, 58185.35469897605, 57926.59782697016, 56272.03826164533, 54110.500757636626, 49073.66754508699, 53628.51462328131, 44931.42678192389, 45378.90707785993, 49732.95627486069, 50086.757867284185, 50611.43879712836, 51059.52574656975, 49875.099359652326, 45779.74590965197, 43538.4276776717, 44084.167918939136, 32048.0533184253, 32485.926271579086, 32645.9584707397, 32127.425537026735, 32348.648030845405, 44078.24153144355, 44392.31892907268, 44938.98416843812, 45221.918646284386, 45466.274095371264, 52139.50081832465, 51774.05765401582, 54385.08719934534, 54474.30299322823, 54576.50735106398, 57768.090038341536, 57694.0744571411, 57680.01895189048, 58115.783961697, 57853.89541588406, 53254.80579104218, 52928.57437468973, 52786.54614677283, 52412.830972454176, 52024.7273522248]","[34889.122681891335, 35202.46282674395, 34154.07502238395, 31539.247361257665, 34484.83563759286, 29104.87991201422, 31775.264712527205, 25046.233690862995, 29457.97831764312, 28179.427069436886, 30520.375186503126, 28875.473932054058, 25832.628003546262, 25450.01998310729, 26283.924728124766, 27353.150653631106, 29792.44178429025, 25841.502455387934, 29582.234635576242, 26706.064417714402, 23212.51878993586, 24189.939291096638, 23555.510299391783, 22636.73584261837, 17313.496206728447, 19473.75431369543, 19441.33182793625, 14943.471604303308, 9891.658766563807, 10283.100598230132, 11158.838758022386, 11804.811978902591, 14711.152756896385, 13375.722334111619, 9638.639559586574, 14953.130494317753, 10017.567560419448, 10062.298942538588, 11580.755846741506, 12805.795139264997, 12664.680106508604, 8941.343060482237, 15659.362952596475, 16435.833153411, 12005.853522202739, 11335.402939710646, 16553.98469874992, 20197.296279630602, 15086.771222304988, 7376.974585881756, 7497.018785780482, 4501.504702329907, 4612.419798360993, 9898.895328597755, 11255.391872337697, 19314.60021600452, 21662.23712931744, 20415.398327726278, 16910.782655564857, 18394.15794053744, 16776.301234352493, 15130.313440164691, 14098.621411425072, 13090.593728018357, 12627.45904566095, 15376.606229512487, 14168.981060186592, 13931.37291678301, 17341.95436422024, 16599.013083433245, 16581.464199717306, 10027.881185007609, 9792.150322419546, 8250.458881886354, 6696.460088513491, 7484.056273734054, 6175.283627263857, 6149.009751358547, 6523.727368760995, 6999.797730342427, 7251.087691281257, 8639.794289833515, 10114.579022331398, 9590.832759764751, 10050.807661720062, 10599.252335334979, 7927.4004015859555, 7380.053239793557, 10100.45734547548, 10430.640563087547, 11009.712283326315, 12356.258295211086, 10614.728795185134, 10050.382583173072, 10601.963020472083, 10453.177154650675, 13567.625915605991, 12022.37668713428, 11634.446062802188, 12607.989380399136, 11690.730816109774]","[42086.19742150722, 42144.12611596293, 42443.514375963154, 40293.41918959796, 43528.19912493617, 38252.93403571214, 41886.81066228342, 31973.90408454899, 37876.26953607578, 35097.737837603796, 36295.81440812036, 33435.10559060436, 30532.884126233548, 30554.44603816032, 32343.751298006737, 35222.047678087794, 37932.33893001203, 33445.07914996421, 36842.64504852479, 33221.27888832703, 30981.99523755458, 30943.807823392104, 30989.67051023603, 30044.632575746655, 21227.456098391856, 24222.783404924445, 29858.823713212874, 22132.230881986216, 17006.064958139443, 18693.171924105947, 18993.502413520866, 19548.289942062787, 24691.66426785866, 21867.681292017685, 16134.139846657512, 21685.898616901897, 16462.994620942685, 17632.88148493968, 23682.28269285456, 23155.3231751271, 24282.486896460992, 21280.300103080022, 22358.00227086874, 23499.094436289124, 17074.405369980374, 16246.037903283544, 20837.29618852335, 26036.364901235807, 21437.16726045939, 12295.47384055446, 10733.291384485563, 7247.184264638024, 7180.529543009649, 14956.552697408233, 16120.9853290462, 26189.17027508136, 29721.158550937424, 28264.902994039654, 23463.543105610184, 24385.44960456011, 22250.048171878898, 21072.3003448723, 19602.91259813599, 17923.463083248123, 17071.355970465836, 20188.672394019788, 17643.881029392687, 17545.010762649075, 21419.955333687052, 20242.471332701094, 20728.21362329536, 14221.786928187954, 14750.543751885716, 11331.286231383016, 9640.785845511533, 10833.898724736919, 9495.997534837286, 9662.93336261016, 9911.969293973483, 10208.82892284722, 10154.019103609433, 12596.013387308121, 13681.112402471274, 14062.2071718379, 14164.482219006615, 14231.659176164856, 9801.664986033431, 9816.156030932321, 12828.909516366819, 13966.036749248236, 14088.642237452465, 16102.033086960664, 15072.357805625146, 14232.61458756176, 14750.215515272934, 13693.290060125997, 16900.08437307037, 15366.748663788718, 14569.19564456255, 14718.418566772065, 14318.51864637957]","[15303.230289095867, 15966.40805473976, 23147.38213720527, 21547.257261669438, 17874.79030438583, 26470.837438992494, 23363.63487642171, 24317.510996183326, 23888.44848188467, 27143.788448606152, 29057.658612217645, 25099.801799356603, 28354.646499021554, 28092.43098051122, 24060.910891568066, 26915.88673053339, 32620.569295142894, 30350.089158041817, 26297.648357846214, 31616.898932831195, 39209.436102597, 40258.55994706178, 41604.51780237956, 43953.86914252762, 37912.69031820174, 38630.080011891056, 63493.5645652144, 61607.53109580688, 58137.86507295151, 59153.547012363604, 54097.841797516594, 56802.20531358061, 59948.35193139812, 60429.771723495476, 49521.269191184656, 54612.235868347496, 55966.63162063938, 55188.35513253349, 66296.76350611632, 61730.73318415139, 65426.37570987511, 64754.169403560125, 49168.51015297921, 33647.81346985849, 38538.06292743064, 37337.68440535768, 35918.69467527645, 41119.43419524768, 46938.67878824343, 50304.57011300327, 48593.16881068756, 49950.74563837113, 51678.96599145994, 45796.95944311203, 43967.378495942765, 42807.39667929357, 33282.577402183524, 36704.939370156266, 41210.07973916143, 40522.56517320977, 35935.30652709716, 36854.297482097856, 36669.12566350934, 36187.0376743885, 32002.31157462115, 33439.84222926153, 27287.5457525312, 27833.89631521085, 28313.00094117364, 29844.28653458309, 29883.225173832998, 36837.7388183818, 35124.55560776661, 34448.45967826895, 33897.64183216017, 33250.26919420222, 22552.055783588014, 22822.992908968925, 22733.98917676622, 21918.596614179514, 22194.62892723597, 31482.228144135428, 30711.206526601407, 30876.776996600216, 31057.43642727777, 31234.614919206408, 42337.83583229122, 41957.9016230835, 41556.17768297852, 40508.26624397999, 40487.865113611515, 41666.05695138087, 42621.71665151595, 43447.40436432872, 43365.56844642407, 44160.60535575806, 36354.72141797181, 37561.82571090101, 38217.35050221028, 37694.41240568211, 37706.20870584523]"
